Student_ID,GPA,SAT_Score,ACT_Score,Family_Size,Income_Level,Marital_Status,Support_Center_Utilization,Retention_Rate,Graduation_Rate,Life_Event,Institution_Type,Graduation_Age,Major,Study_Hours_Per_Week,Student_Loan_Amount,Campus_Engagement,First_Gen_Student,Enrollment_Status,Distance_From_Home,Work_Hours_Per_Week
9407,2.26,920,20,4,Low,Single,0.51,0.5,0.47,Family Issues,Public,22.2,Education,18.8,10099.79,Medium,FALSE,Full-Time,110.3,7.9
9408,2.19,1036,23,1,Middle,Married,0.44,0.58,0.56,None,Public,22.3,Arts,14.1,10907.68,Low,FALSE,Full-Time,13.6,17.1
9409,2.8,1041,23,2,Middle,Single,0.19,0.71,0.74,Family Issues,Public,22.6,Education,21.8,25633.71,Low,FALSE,Full-Time,105.5,14.9
9410,2.79,1303,29,1,High,Single,0.46,0.56,0.57,None,Public,22,Arts,12.6,0,Medium,TRUE,Full-Time,34.1,8.7
9411,3.04,1094,24,1,Low,Single,0.26,0.63,0.62,Health Issues,Private,22,STEM,10.8,26627.83,Medium,TRUE,Part-Time,74.3,9.7
9412,2.29,963,21,2,Low,Married,0.67,0.5,0.58,None,Public,22.1,Health Sciences,17.5,17234.22,Medium,FALSE,Full-Time,30.8,2.2
9413,2.8,1183,26,1,Low,Single,0.37,0.88,0.8,None,Private,22.7,Education,9.8,26383.9,Medium,FALSE,Full-Time,61.2,12.1
9414,2.69,1039,23,1,High,Single,0.41,0.82,0.75,Family Issues,Private,22,STEM,14.6,20996.27,Medium,FALSE,Full-Time,48.3,7
9415,2.03,916,20,1,Low,Divorced,0.58,0.5,0.42,None,Public,22,STEM,7.1,11742.86,High,FALSE,Full-Time,65.8,2.5
9416,2.5,966,21,1,Low,Single,0.69,0.5,0.56,None,Private,23.2,Arts,11.6,24638.36,Low,FALSE,Full-Time,89.5,16.5
9417,3.18,1360,30,3,Middle,Single,0.26,0.81,0.83,None,Public,22,Education,22,30589.61,Medium,FALSE,Part-Time,23.9,8.3
9418,2.73,1157,26,2,Low,Single,0.15,0.69,0.62,Health Issues,Public,22.4,STEM,18.4,19999.5,Medium,FALSE,Full-Time,23.1,12
9419,2.91,1116,25,3,Low,Single,0.25,0.76,0.75,Health Issues,Private,23,Health Sciences,12.1,4097.24,Low,TRUE,Part-Time,78.2,3.1
9420,2.31,1062,23,1,Low,Single,0.63,0.65,0.65,None,Public,22,Education,16.9,13818.63,Medium,FALSE,Part-Time,37,7.8
9421,2.48,1143,25,1,High,Married,0.47,0.67,0.55,None,Private,22,Health Sciences,16.8,21973.79,Low,FALSE,Full-Time,69.4,11.7
9422,2.93,1142,25,3,Low,Married,0.67,0.62,0.63,None,Public,22.2,Business,19.4,26635.36,High,FALSE,Full-Time,74.7,11.8
9423,2.85,1143,25,1,Low,Single,0.62,0.74,0.68,Health Issues,Public,23,STEM,7.4,12650.63,Low,FALSE,Full-Time,0,6
9424,2.84,1117,25,1,Middle,Single,0.62,0.8,0.83,None,Public,22.5,Health Sciences,0,26285.61,Medium,TRUE,Full-Time,63.1,8.9
9425,3.17,1230,27,1,Low,Married,0.59,0.72,0.66,None,Public,22.5,Education,14.6,39281.86,Medium,FALSE,Full-Time,24.3,14.9
9426,2.78,1103,24,1,Middle,Single,0.38,0.72,0.73,Health Issues,Public,22.4,STEM,12.4,10054.54,Medium,FALSE,Full-Time,86.2,13.8
9427,2.57,953,21,2,Middle,Married,0.24,0.59,0.65,None,Public,22.8,Arts,16,28348.31,High,FALSE,Full-Time,33.8,10.5
9428,2.55,1008,22,1,Low,Single,0.63,0.84,0.89,Family Issues,Public,23.2,STEM,20.8,32552.11,Low,FALSE,Full-Time,62.8,4.9
9429,2,803,18,2,Middle,Single,0.43,0.5,0.53,None,Public,24,Business,17,28295.69,Low,TRUE,Full-Time,26.2,8.8
9430,2.99,1404,31,2,High,Single,0.01,0.86,0.86,None,Private,22.4,Health Sciences,19.9,35022.01,Low,FALSE,Part-Time,57.4,9.2
9431,3.65,1229,27,4,High,Single,0.26,0.75,0.67,None,Private,23.3,Arts,15.1,22053.94,Low,FALSE,Part-Time,22.8,7.3
9432,2.44,975,21,1,High,Single,0.53,0.79,0.77,None,Public,23,Health Sciences,15.2,6290.19,High,FALSE,Full-Time,53.8,4.4
9433,2.93,1057,23,1,High,Married,0.05,0.62,0.61,Family Issues,Private,22.6,Arts,19.7,16542.42,Medium,FALSE,Full-Time,43.6,11.1
9434,2.41,1004,22,1,High,Single,0.47,0.62,0.61,Health Issues,Public,22,Education,19.3,4692.96,Low,TRUE,Full-Time,76.3,9.6
9435,3.31,1331,29,2,Low,Single,0.21,0.66,0.59,None,Public,22.3,Business,20.7,18110.89,Medium,FALSE,Full-Time,7.1,17.2
9436,2.08,887,19,1,Middle,Single,0.53,0.5,0.52,Family Issues,Private,22.3,Arts,16.1,13339.75,High,FALSE,Full-Time,86.4,8.6
9437,3.53,1117,25,1,Low,Single,0.25,0.97,0.91,None,Public,22.7,Arts,11.3,32379.37,Low,FALSE,Full-Time,102.8,7.9
9438,2.79,1083,24,1,Middle,Single,0.58,0.8,0.88,None,Public,22.4,STEM,14.7,16806.96,Medium,FALSE,Full-Time,60.5,0
9439,2.9,1224,27,3,High,Single,0.43,0.75,0.76,Family Issues,Public,22.2,Arts,19.2,21661.72,Low,FALSE,Full-Time,15.9,17.1
9440,2.22,1084,24,1,Low,Single,0.29,0.63,0.68,Family Issues,Public,23.5,Health Sciences,19.4,32119.53,High,FALSE,Full-Time,31.2,1.5
9441,2.68,836,18,3,Low,Single,0.25,0.78,0.82,None,Public,23.2,STEM,13,2840.72,Low,FALSE,Full-Time,27.6,3.5
9442,2.61,1062,23,1,High,Single,0.41,0.58,0.69,Family Issues,Public,22,Business,12.1,38095.39,Medium,FALSE,Part-Time,61.7,13.5
9443,2.61,954,21,2,Middle,Single,0.14,0.51,0.52,None,Public,22.4,Health Sciences,17.7,19969.92,Low,FALSE,Full-Time,56.6,11.1
9444,3.04,1111,25,5,Low,Married,0.14,0.76,0.74,None,Public,22.8,Business,7.6,17068.48,Low,TRUE,Full-Time,88.2,10.4
9445,3.15,1315,29,5,Low,Divorced,0.17,0.73,0.71,None,Private,23.2,Health Sciences,10,14528.34,Medium,FALSE,Full-Time,46.7,7.9
9446,2.3,839,18,2,Middle,Single,0.32,0.61,0.69,Family Issues,Public,22.3,Arts,15.8,15111.54,Low,TRUE,Part-Time,15.4,2
9447,2.27,979,22,1,Middle,Single,0.27,0.62,0.56,Health Issues,Public,22.4,Education,13,33737.84,Low,FALSE,Part-Time,19.8,11.8
9448,2.25,1017,22,4,Middle,Single,0.09,0.5,0.46,Health Issues,Public,22.6,STEM,14.7,17894.09,High,FALSE,Full-Time,37.4,13.1
9449,2.96,1042,23,1,Middle,Single,0.13,0.81,0.82,None,Private,22.8,Education,11.4,19107.98,Medium,TRUE,Part-Time,48.1,4.5
9450,2.98,1211,27,4,Low,Single,0.26,0.81,0.8,None,Public,22,STEM,14.9,14810.43,Low,FALSE,Part-Time,33.7,11.2
9451,2.84,1073,24,3,Middle,Single,0.61,0.78,0.83,Health Issues,Private,22,Business,15.7,22258.14,Medium,TRUE,Full-Time,73.9,16
9452,3.03,1162,26,4,High,Single,0.3,0.72,0.65,None,Public,23.1,STEM,17.5,14167.58,High,FALSE,Full-Time,59.3,1.4
9453,2.71,1006,22,2,Middle,Single,0.23,0.75,0.75,None,Private,22,Arts,12.7,13362.06,Medium,FALSE,Full-Time,12.8,9
9454,2.37,1134,25,7,Low,Single,0.44,0.64,0.63,Health Issues,Public,23.6,Education,22.1,21781.91,Medium,FALSE,Full-Time,18.2,5.7
9455,2.87,1216,27,2,Middle,Single,0.06,0.78,0.73,None,Public,22.1,Business,11.3,26187.39,Medium,FALSE,Full-Time,126.1,4.8
9456,2.38,990,22,1,Low,Single,0.55,0.76,0.81,None,Public,22.4,Education,13.2,5.45,Low,FALSE,Part-Time,83.1,10.5
9457,2.79,1217,27,1,Middle,Single,0.48,0.73,0.73,Health Issues,Public,22.7,Arts,26.2,21064.01,Medium,TRUE,Full-Time,62.4,11
9458,2.9,1107,24,1,Low,Married,0.45,0.66,0.66,None,Public,22,Education,6.1,17688,Medium,TRUE,Full-Time,15.1,11.2
9459,3.5,1256,28,2,Middle,Married,0,0.76,0.72,Health Issues,Private,23.9,Education,18.5,21346.29,Medium,TRUE,Full-Time,25.9,12.9
9460,3.08,1069,24,4,Middle,Single,0.2,0.88,0.86,None,Public,22.3,STEM,15.3,30542.63,Medium,TRUE,Part-Time,43.5,10.6
9461,2.79,1157,26,2,Middle,Married,0.19,0.73,0.68,Financial Problems,Private,22.1,Education,13.3,30478.33,Low,FALSE,Full-Time,67.7,14.3
9462,2.82,1093,24,3,High,Single,0.25,0.87,0.92,None,Private,22,Education,24.5,34633.79,Medium,TRUE,Part-Time,87.2,7.9
9463,2.85,1085,24,1,Low,Single,0.23,0.51,0.56,None,Public,22.7,STEM,10.3,18365.85,Medium,FALSE,Full-Time,34.8,15.4
9464,3.03,1138,25,6,Low,Single,0.29,0.85,0.93,Family Issues,Private,22.6,STEM,21.5,15975.78,High,FALSE,Part-Time,76.2,6.2
9465,2.69,1180,26,1,Middle,Married,0.43,0.65,0.67,Health Issues,Private,22,Arts,16.4,24377.1,Low,FALSE,Full-Time,102.2,2.1
9466,2.83,912,20,1,High,Single,0.12,0.67,0.65,Family Issues,Public,22,STEM,16.1,25248.37,Medium,TRUE,Full-Time,67.1,13.3
9467,3.57,1315,29,3,High,Single,0,0.81,0.79,Financial Problems,Public,23,Business,10.9,22813.47,Medium,FALSE,Full-Time,20.4,10.4
9468,2.34,821,18,3,Low,Single,0.38,0.67,0.7,None,Private,22.2,Education,12.4,0,Medium,FALSE,Full-Time,42.5,3.6
9469,2.85,997,22,1,Low,Single,0.34,0.77,0.78,None,Private,22,STEM,9,13733.83,Medium,FALSE,Part-Time,39.4,18.5
9470,2.87,1085,24,2,Middle,Single,0,0.6,0.6,Family Issues,Public,22.4,STEM,19.1,28547.86,Medium,FALSE,Full-Time,68.1,1.6
9471,2.6,1161,26,2,Middle,Single,0.41,0.67,0.65,Family Issues,Private,22.3,STEM,22.4,29787.61,High,FALSE,Full-Time,31,15.6
9472,3.3,1336,30,1,High,Single,0,0.9,0.95,None,Public,23.5,Arts,14,24683.73,Low,FALSE,Full-Time,121.4,19.6
9473,2,821,18,3,Middle,Single,0.78,0.52,0.5,Financial Problems,Private,22.2,Business,16.6,21168.15,Low,FALSE,Full-Time,4,22.3
9474,2.68,1023,23,3,High,Married,0.32,0.78,0.85,Health Issues,Public,22.3,Education,20.3,12167.88,Medium,FALSE,Full-Time,33.9,14.4
9475,2,800,18,2,Middle,Single,0.36,0.5,0.51,None,Public,22.6,Arts,11.4,21992.88,Medium,TRUE,Full-Time,56.6,14.6
9476,2.75,1104,24,2,Low,Single,0.17,0.5,0.48,None,Public,22.2,Arts,14.6,25440.24,Low,TRUE,Full-Time,0,17.2
9477,3.21,1140,25,1,High,Single,0.02,0.82,0.78,Health Issues,Public,22.7,Business,19.5,34507.75,High,FALSE,Full-Time,54.1,7.7
9478,3.21,1338,30,2,Low,Single,0.12,0.82,0.81,None,Public,22,Business,20,9186.99,Medium,FALSE,Full-Time,1.9,4.3
9479,2.72,1118,25,4,Low,Single,0.34,0.71,0.74,None,Public,22.4,Business,18.9,28829.55,Low,TRUE,Full-Time,67.2,18.9
9480,3.15,1256,28,3,High,Married,0.15,0.9,0.88,None,Public,22.7,Business,10.5,33894.56,Low,TRUE,Full-Time,69.9,5.8
9481,2.42,1187,26,2,High,Single,0.41,0.5,0.54,Family Issues,Public,23.1,Arts,18.6,13455.09,Medium,FALSE,Part-Time,49.7,16.2
9482,2.51,1034,23,1,Low,Single,0.3,0.6,0.58,Family Issues,Public,22.2,Business,9.4,24044.15,Medium,FALSE,Full-Time,26.9,14.6
9483,2,888,19,4,Low,Single,0.57,0.5,0.49,Health Issues,Public,22.2,STEM,22.9,658.31,Low,TRUE,Full-Time,36.4,2.7
9484,2.68,1141,25,1,Middle,Single,0.57,0.55,0.48,None,Public,23.3,Business,7.2,24075.64,Medium,TRUE,Full-Time,109.7,18
9485,2.45,876,19,1,Middle,Married,0.21,0.6,0.63,None,Public,22.2,Health Sciences,17.3,23935.54,Low,FALSE,Part-Time,16.8,6.3
9486,3.37,1294,29,2,Middle,Married,0.38,0.91,0.9,Health Issues,Private,22.5,Education,13.1,12888.33,Low,TRUE,Full-Time,56.8,7.2
9487,2.51,1075,24,2,High,Single,0.41,0.66,0.74,None,Public,23.4,Education,15.9,16901.57,Medium,FALSE,Full-Time,19.2,3.5
9488,3.21,1279,28,5,High,Single,0.37,0.73,0.77,Health Issues,Public,22.5,STEM,7.9,31474.78,High,FALSE,Full-Time,43.6,3.1
9489,2.25,1027,23,1,High,Single,0.54,0.55,0.55,None,Private,22.4,STEM,10.2,13778.06,Medium,FALSE,Full-Time,0,3.7
9490,2.85,1140,25,2,Low,Single,0.66,0.81,0.87,Family Issues,Private,22.4,Education,17.8,25538.7,Medium,FALSE,Full-Time,52.7,14.6
9491,3.71,1131,25,1,Low,Single,0.03,1,1,None,Public,22.1,Arts,16.3,0,High,FALSE,Part-Time,75.3,17.7
9492,3.29,1093,24,1,Middle,Single,0.32,0.77,0.82,Family Issues,Private,22.7,Arts,19.7,12577.08,Low,FALSE,Full-Time,3.9,0
9493,2.6,1035,23,3,Middle,Married,0.39,0.59,0.55,None,Public,22,Arts,15.2,32372.63,High,TRUE,Full-Time,78.7,10.6
9494,2.95,1158,26,3,Low,Single,0.44,0.56,0.59,Health Issues,Public,22.9,Health Sciences,0,24493.78,High,FALSE,Full-Time,112.5,10.4
9495,2.11,961,21,2,Low,Single,0.56,0.5,0.53,None,Private,22.5,STEM,19.1,31070.87,Medium,TRUE,Full-Time,62.7,4.5
9496,2.06,918,20,3,Low,Single,0.63,0.5,0.42,None,Public,22.6,STEM,18.9,18837.06,Low,TRUE,Full-Time,68.5,12.3
9497,3.32,1286,28,4,Middle,Single,0,1,1,Family Issues,Public,23.4,Arts,24.2,11711.05,High,FALSE,Full-Time,55.9,18.7
9498,2.87,1209,27,4,Low,Single,0.26,0.63,0.57,None,Private,22,Education,14.8,29129.25,Medium,FALSE,Part-Time,64.4,10.1
9499,3.05,1109,24,1,Middle,Single,0.34,0.87,0.81,None,Private,22.5,Arts,6.1,31795.11,Low,FALSE,Full-Time,63.8,12.3
9500,3.85,1349,30,1,Middle,Single,0.01,1,0.86,None,Public,22.8,STEM,11.4,21104.98,Medium,TRUE,Full-Time,1.5,12.4
9501,2.75,1059,23,3,Middle,Married,0.32,0.71,0.73,None,Public,22.2,Arts,19.7,27041.52,Medium,TRUE,Part-Time,69.4,0.2
9502,3.28,1298,29,2,Middle,Married,0,0.81,0.73,None,Public,23,Arts,15.8,25560.4,Low,TRUE,Full-Time,65.4,3.2
9503,2.31,1126,25,1,Middle,Married,0.5,0.5,0.47,Financial Problems,Public,22.2,STEM,21.9,28305.23,Medium,FALSE,Full-Time,46.5,9.3
9504,2.59,946,21,1,Low,Single,0.37,0.6,0.64,None,Public,22.6,Arts,21.3,12824.67,Medium,FALSE,Part-Time,24.2,12.5
9505,3.1,1377,30,2,Middle,Married,0,0.94,0.94,Health Issues,Public,22.4,Business,9.6,24909.46,Medium,TRUE,Full-Time,68.9,10.5
9506,3,1248,28,2,Low,Single,0.25,0.78,0.75,Health Issues,Public,22.6,Health Sciences,11.2,18993.81,High,FALSE,Part-Time,34.5,14.8
9507,2.99,1081,24,1,Middle,Single,0.32,0.75,0.67,Family Issues,Public,22.5,Arts,10,29496.22,Medium,FALSE,Full-Time,44.2,11.3
9508,3.33,1209,27,2,Low,Single,0.12,0.96,0.96,None,Public,22.5,Arts,16.8,19183.66,Low,TRUE,Full-Time,31.7,13.6
9509,2.46,1039,23,2,Low,Single,0.42,0.68,0.73,Family Issues,Private,22.3,Health Sciences,7,25187.76,Medium,FALSE,Full-Time,60.2,9.1
9510,2.94,1224,27,1,Low,Married,0,0.72,0.75,Family Issues,Public,22.2,Arts,13.3,21952.72,Low,FALSE,Full-Time,25.9,9
9511,2,800,18,3,Low,Married,0.87,0.52,0.61,None,Public,22.7,STEM,16.6,4804.04,Low,TRUE,Full-Time,0,7.6
9512,2.01,947,21,1,Middle,Married,0.39,0.5,0.47,None,Public,22.5,Business,24.2,23808.63,Medium,FALSE,Full-Time,62.7,0
9513,2.93,1246,28,2,Middle,Married,0.8,0.68,0.61,Financial Problems,Public,22.2,Arts,15.7,7366.3,High,FALSE,Full-Time,6,13.2
9514,2.17,1062,23,5,Middle,Single,0.36,0.52,0.54,None,Public,22.7,Education,10.4,27904.25,High,TRUE,Full-Time,18.2,10
9515,3.03,1131,25,1,Middle,Single,0,0.81,0.82,Financial Problems,Private,22.3,STEM,7.1,27540.73,High,FALSE,Full-Time,58.9,20.5
9516,2.36,897,20,1,Middle,Single,0.45,0.5,0.5,None,Public,23.3,Education,18.8,13080.68,Low,TRUE,Full-Time,46.3,9.9
9517,3.61,1377,30,1,Low,Divorced,0.01,0.91,0.87,None,Public,23.7,Arts,19,8440.82,Medium,TRUE,Full-Time,24.1,11.6
9518,2.91,1278,28,1,Low,Married,0.01,0.69,0.56,Health Issues,Private,23.2,STEM,13.2,17208.19,Medium,FALSE,Full-Time,47.5,11.7
9519,2.32,1069,24,1,Middle,Divorced,0.31,0.5,0.45,None,Public,23.2,STEM,11.6,19847.18,Low,TRUE,Full-Time,102.2,11.1
9520,2.61,1039,23,4,Low,Single,0.15,0.62,0.64,None,Public,22.9,Arts,11.2,21736.42,Low,FALSE,Full-Time,41.8,10.4
9521,3.16,1254,28,1,Middle,Single,0.06,0.56,0.57,Health Issues,Private,22.4,Business,17.8,0,High,FALSE,Full-Time,85.4,13.5
9522,3.45,1397,31,1,Middle,Single,0.27,0.79,0.83,Family Issues,Public,22,STEM,14.3,16756.25,Low,FALSE,Full-Time,58.3,8.3
9523,3.02,1243,27,4,Low,Single,0.44,0.65,0.66,Financial Problems,Public,22,STEM,16.4,25412.65,Medium,FALSE,Full-Time,76.3,12.7
9524,4,1425,32,2,Middle,Single,0,0.97,1,Health Issues,Public,22.2,Health Sciences,17.2,3277.95,Medium,FALSE,Full-Time,41.5,0.7
9525,2.53,961,21,3,Low,Married,0.4,0.5,0.54,None,Public,23.1,STEM,15.5,19754.81,Low,FALSE,Part-Time,66.7,12.5
9526,3.03,977,21,1,Middle,Married,0.04,0.78,0.78,None,Public,22.6,Business,22.2,24487.06,High,FALSE,Full-Time,108.3,6.5
9527,2.68,921,20,4,Low,Single,0.42,0.76,0.76,Family Issues,Private,22.2,Business,21.5,15303.71,Low,FALSE,Full-Time,41.8,13.1
9528,3.43,1166,26,1,Low,Single,0.26,0.84,0.7,None,Private,22,STEM,15.9,20838.42,Medium,TRUE,Full-Time,54.9,10.9
9529,2.49,1126,25,2,High,Single,0.51,0.67,0.64,Family Issues,Public,23.7,STEM,21.5,13972.12,Medium,FALSE,Full-Time,28.9,5.8
9530,2.87,1077,24,3,Middle,Married,0.21,0.67,0.64,None,Public,22.8,Arts,16.4,24305.08,High,FALSE,Full-Time,8.8,0
9531,2.92,1221,27,1,Low,Single,0.43,0.58,0.57,Health Issues,Public,23,Arts,24,25245.59,Medium,FALSE,Full-Time,17.3,10.8
9532,2.71,1284,28,3,Middle,Single,0.31,0.68,0.63,None,Public,22.2,Education,17.7,18900.87,Medium,FALSE,Full-Time,60.8,8.5
9533,2.63,871,19,3,Low,Single,0.57,0.72,0.77,None,Private,22.4,Health Sciences,4.8,1542.34,Medium,FALSE,Full-Time,77.9,13.9
9534,2.44,1010,22,5,Low,Single,0.1,0.5,0.46,Financial Problems,Public,22.3,Arts,19.2,10492.96,Medium,TRUE,Full-Time,45.5,12.1
9535,2.74,1223,27,4,High,Married,0.12,0.64,0.69,Health Issues,Private,22.5,STEM,16.6,33990.86,Low,TRUE,Full-Time,40.3,12.7
9536,2.45,1029,23,1,Middle,Married,0.51,0.59,0.54,Health Issues,Public,23.4,Arts,15.8,0,Low,FALSE,Full-Time,77.6,0
9537,2.21,980,22,2,Low,Married,0,0.84,0.81,Family Issues,Public,22,Arts,8.9,31107.03,Low,FALSE,Part-Time,32.8,8.7
9538,2.92,1252,28,4,High,Single,0,0.75,0.72,None,Public,22.5,STEM,16.3,16758.33,Low,FALSE,Full-Time,51.6,5.7
9539,2.2,906,20,1,Low,Single,0.84,0.5,0.48,None,Public,22.7,Arts,23.3,24540.82,High,FALSE,Full-Time,123.9,10.7
9540,3.16,1054,23,2,Low,Single,0.31,0.57,0.63,None,Public,22.4,STEM,15.7,20419.68,Low,TRUE,Full-Time,135,11.5
9541,2.67,1149,25,1,Low,Single,0.31,0.74,0.73,None,Public,23,STEM,13.7,21833.61,Medium,FALSE,Full-Time,85.2,0
9542,3.03,1013,22,3,Low,Single,0.24,1,0.98,Financial Problems,Public,22,Health Sciences,8.1,23692.17,Medium,TRUE,Full-Time,61.2,5.3
9543,3.3,1217,27,3,Low,Single,0.45,0.8,0.76,None,Public,23.4,Arts,12.1,20766.99,High,FALSE,Full-Time,92.4,4.3
9544,2.66,1014,22,3,Middle,Single,0.15,0.63,0.62,Health Issues,Public,22,STEM,16.2,19076.75,Medium,TRUE,Full-Time,0,13.9
9545,3.5,1311,29,7,Middle,Married,0.14,0.92,0.93,None,Public,22,Arts,18.3,44458.34,Medium,TRUE,Full-Time,34.6,12.4
9546,2.71,1081,24,2,Middle,Single,0.61,0.6,0.59,None,Private,22.3,STEM,10.6,18745.89,Medium,FALSE,Full-Time,55.5,8.6
9547,3.39,1200,27,2,Middle,Single,0.33,0.59,0.58,Family Issues,Public,22.2,STEM,12,22920.12,Low,FALSE,Full-Time,4.1,0
9548,3.2,1211,27,2,Middle,Single,0,0.9,0.95,Health Issues,Public,22.7,Health Sciences,13.6,23700.21,Medium,FALSE,Part-Time,42.3,2.8
9549,2.02,1005,22,5,Middle,Single,0.28,0.5,0.51,Health Issues,Public,22.7,Business,11,18375.05,Medium,TRUE,Full-Time,35.6,4.9
9550,2.09,800,18,4,High,Single,0.92,0.63,0.57,Health Issues,Public,22.6,Education,18.4,14480.1,Low,FALSE,Full-Time,60.2,0
9551,3.12,1154,25,6,Low,Single,0.45,0.7,0.7,None,Private,22,Health Sciences,16.3,19257.32,Low,FALSE,Part-Time,58.7,4.7
9552,2.69,1110,24,6,High,Single,0.38,0.68,0.66,None,Private,22.4,Arts,10.9,22425.32,Low,FALSE,Part-Time,6.1,6.7
9553,3,1183,26,4,Low,Married,0.36,0.83,0.86,None,Public,22.5,STEM,14.8,26230.45,Medium,TRUE,Full-Time,52.4,9.6
9554,2.48,1066,23,4,Low,Single,0.24,0.73,0.73,None,Public,23.1,Business,19.4,28330.46,Low,FALSE,Full-Time,129.7,8.6
9555,2.18,1035,23,1,Low,Divorced,0.45,0.57,0.62,Health Issues,Public,22.6,STEM,17.1,4743.59,Medium,FALSE,Full-Time,78.6,13.3
9556,3.04,1401,31,1,Middle,Single,0.12,0.78,0.74,Health Issues,Public,22.7,Arts,7.9,17607.27,Medium,FALSE,Full-Time,28.1,4.5
9557,2,879,19,4,High,Single,0.46,0.56,0.55,None,Private,23.5,Business,17.8,9258.04,High,FALSE,Full-Time,13.7,5.9
9558,3.23,1210,27,3,Low,Married,0.59,0.85,0.8,Family Issues,Private,22,Business,15.9,9597.8,Low,FALSE,Full-Time,53.9,19.8
9559,2,1013,22,4,Middle,Single,0.57,0.5,0.5,None,Public,22.3,Arts,14.6,5768.52,High,FALSE,Full-Time,31.8,5.6
9560,2.42,1049,23,3,Low,Single,0.45,0.5,0.42,None,Public,22,STEM,16,33898.02,Medium,TRUE,Full-Time,47.8,16.7
9561,2.4,1052,23,1,Middle,Single,0.33,0.5,0.52,None,Private,23.3,STEM,18.2,15989.54,Medium,FALSE,Full-Time,66.9,10.3
9562,2.36,979,22,4,Middle,Single,0.6,0.67,0.66,Financial Problems,Public,23.3,Health Sciences,17.1,27446.94,High,FALSE,Full-Time,17.9,7
9563,2.41,1185,26,3,Middle,Single,0.39,0.56,0.57,Family Issues,Public,23.3,Education,19.9,30694.65,High,FALSE,Full-Time,54.8,11.9
9564,3.39,1308,29,2,High,Married,0,0.93,0.97,Financial Problems,Private,22.8,Health Sciences,16.9,2053.74,Medium,FALSE,Full-Time,13.2,16
9565,2.54,1170,26,2,Low,Single,0.16,0.68,0.69,Financial Problems,Public,22.7,STEM,27.3,22483.91,High,FALSE,Full-Time,20.5,12.1
9566,3.13,1115,25,2,High,Single,0.15,0.68,0.62,None,Public,22.3,Business,17.7,0,Low,FALSE,Full-Time,53,0
9567,2.19,952,21,1,Middle,Married,0.55,0.54,0.51,None,Public,22.9,STEM,13.8,35787.56,Low,FALSE,Full-Time,55.2,10.8
9568,2.92,1177,26,3,High,Single,0,0.68,0.68,None,Private,22,Arts,10.9,21542.24,Low,FALSE,Part-Time,68.7,10.9
9569,3.56,1423,32,4,Low,Married,0.48,0.83,0.81,None,Private,22,Education,19.3,26323.83,Low,FALSE,Full-Time,54.4,17.1
9570,2.68,1042,23,1,High,Married,0.2,0.76,0.75,Health Issues,Private,22.3,Arts,13.9,19250.07,Low,FALSE,Full-Time,89.5,16.8
9571,2.62,1043,23,1,Low,Married,0.28,0.91,0.99,None,Public,23.4,Arts,16.4,17079.37,High,FALSE,Part-Time,56.6,11
9572,2.41,1015,22,1,Middle,Single,0.48,0.71,0.72,Financial Problems,Public,22.2,Education,14.6,13448.49,Medium,FALSE,Full-Time,98.7,9.9
9573,2.67,1026,23,3,High,Single,0.13,0.66,0.68,Health Issues,Private,22.3,STEM,14.3,25786.29,Medium,FALSE,Part-Time,10.7,11.5
9574,2.14,800,18,4,High,Single,0.56,0.66,0.56,Health Issues,Private,22.6,Education,6.6,34843.36,Medium,FALSE,Full-Time,51.1,19.1
9575,2.67,1160,26,1,Middle,Married,0.26,0.84,0.88,None,Public,23,Health Sciences,17.7,21845.23,Low,TRUE,Full-Time,66.1,14.9
9576,2.56,973,21,1,Low,Single,0.25,0.5,0.64,Health Issues,Public,23.1,Arts,16,17788.69,Low,FALSE,Part-Time,18.9,11.6
9577,2.5,858,19,4,Middle,Single,0.39,0.75,0.82,Health Issues,Public,22,Arts,9.5,29099.74,Medium,FALSE,Part-Time,41.7,1.5
9578,3.24,1212,27,1,Middle,Single,0.02,0.89,0.87,None,Private,22.5,Arts,20.2,37786.2,Medium,FALSE,Full-Time,43.1,10.1
9579,2.62,937,21,1,Middle,Divorced,0.24,0.77,0.89,None,Public,22.6,Education,6.8,24665.29,Medium,FALSE,Part-Time,36.9,12.2
9580,2.67,1049,23,1,High,Single,0.46,0.75,0.75,Health Issues,Public,22.7,Business,17.2,848.87,Medium,FALSE,Full-Time,74,6.7
9581,3.02,1319,29,4,Low,Single,0.26,0.73,0.75,None,Private,22.9,Health Sciences,17.6,9693.08,Low,FALSE,Part-Time,60.4,13.4
9582,2,888,19,1,Middle,Single,0.61,0.7,0.69,None,Public,22.9,STEM,15.4,4142.13,Medium,FALSE,Full-Time,62.2,16.8
9583,2.27,870,19,1,Middle,Single,0.67,0.6,0.59,None,Private,22.5,STEM,29.2,20654.36,Medium,FALSE,Full-Time,36.7,6.5
9584,3.13,1140,25,5,Low,Divorced,0.29,0.74,0.63,None,Public,23.1,STEM,29.2,2279.91,Low,TRUE,Full-Time,63.3,8.2
9585,4,1272,28,1,Low,Single,0.3,1,1,Health Issues,Private,23,STEM,10.3,19007.07,Medium,TRUE,Part-Time,11.2,2.4
9586,2.45,863,19,3,Middle,Married,0.72,0.71,0.7,None,Public,22.9,Business,11.3,34404.89,Medium,TRUE,Full-Time,47.2,14.8
